"","CRUISE","VESSEL","SPN","POT_ID","BUOY","LAT_DD","LON_DD","DATE_HAUL","TIME_HAUL","SOAK_TIME","DEPTH_F","SPECIES_CODE","SEX","LENGTH","WIDTH","SAMPLING_FACTOR","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS","NOTES"
"4764",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,1,140.43,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4765",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,1,159.14,NA,1,4,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4766",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,89.96,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4767",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,86.13,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4768",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,89.22,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4769",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,89.29,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4770",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,95.91,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4771",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,91.63,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4772",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,106.22,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4773",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,98.22,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4774",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,88.64,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4775",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,94.43,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4776",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,93.23,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4777",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,88.76,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4778",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,84.89,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4779",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,87.77,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4780",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,89.42,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4781",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,95.3,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4782",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,114.88,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4783",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,97.54,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4784",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,94.67,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4785",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,95.38,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4786",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,102.06,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4787",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,86.21,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4788",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,94.48,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4789",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,90.11,NA,1,2,2,1,4,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4790",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,140.73,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4791",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,119.96,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4792",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,103.09,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4793",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,101.55,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4794",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,103.76,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4795",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,106.42,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4796",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,104.39,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4797",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,112.13,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4798",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,108.02,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4799",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,112.11,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4800",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,102.82,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4801",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,93.8,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4802",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,110.84,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4803",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,129.23,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4804",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,105.2,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4805",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,106.08,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4806",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,106.34,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4807",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,125.05,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4808",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,108.39,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4809",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,124.84,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4810",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,131.55,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4811",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,136.66,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4812",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,121.75,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4813",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,139.49,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4814",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,124.71,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4815",202201,"Silver Spray",8,"F32","XJFK",56.7783333333333,-161.974166666667,"3/19/2023","15:19",29.1166666666667,37.5,69322,2,111.18,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,"ADF&G temp logger 245"
"4816",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,94.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4817",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,97.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4818",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,103.19,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4819",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,148.24,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4820",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,161.46,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4821",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,145.67,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4822",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,120.83,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4823",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,92.39,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4824",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,134.5,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4825",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,92.57,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4826",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,96.74,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4827",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,89.7,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4828",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,89.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4829",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,98.45,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4830",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,90.82,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4831",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,102.27,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4832",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,102.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4833",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,87.48,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4834",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,92.21,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4835",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,98.45,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4836",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,92.19,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4837",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,95.25,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4838",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,118.05,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4839",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,141.41,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4840",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,148.25,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4841",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,155.43,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4842",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,108.38,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4843",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,100.4,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4844",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,1,88.32,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,""
"4845",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,89.72,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"4846",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,86.03,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"4847",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,89.13,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"4848",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,85.15,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"4849",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,89.71,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"4850",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,90.99,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"4851",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,107.9,NA,1,2,2,1,6,44,NA,NA,NA,NA,NA,NA,NA,""
"4852",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,111.69,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4853",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,108.73,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4854",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,98.72,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4855",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,82.08,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4856",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,90.29,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4857",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,98.61,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4858",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,95.82,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4859",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,100.41,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4860",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,90.66,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4861",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,94.09,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4862",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,84.04,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4863",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,95.38,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4864",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,88.68,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4865",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,97.14,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4866",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,90.06,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4867",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,94.36,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4868",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,88.77,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4869",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,95.27,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4870",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,93.82,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4871",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,91.24,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4872",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,97.1,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4873",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,84.19,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4874",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,91.6,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4875",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,110.23,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4876",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,100.63,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA,""
"4877",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,102.27,NA,1,2,2,1,4,44,NA,NA,NA,NA,NA,NA,NA,""
"4878",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,84.69,NA,1,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,""
"4879",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,108.36,NA,1,3,3,2,6,44,NA,NA,NA,NA,NA,NA,NA,""
"4880",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,143.94,NA,1,3,3,2,6,44,NA,NA,NA,NA,NA,NA,NA,""
"4881",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,112.83,NA,1,3,3,2,6,44,NA,NA,NA,NA,NA,NA,NA,""
"4882",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,103.45,NA,1,3,3,2,6,44,NA,NA,NA,NA,NA,NA,NA,""
"4883",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,115.44,NA,1,3,3,2,6,44,NA,NA,NA,NA,NA,NA,NA,""
"4884",202201,"Silver Spray",7,"F33","XF62",56.745,-161.975,"3/19/2023","15:04",29.1166666666667,39,69322,2,120.03,NA,1,3,3,2,6,44,NA,NA,NA,NA,NA,NA,NA,""
